Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureTreeSize,measureNumLeaves,measureNumRules,measureOutOfBagError,measureExtraArcs,measureMissingArcs,measureReversedArcs,measureDivergence,measureBayesScore,measureBDeuScore,measureMDLScore,measureAICScore,measureEntropyScore
stock,2,5,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -V 0.001 -S 1',-9051119597407396024,2.0171129175600003E7,2335.0,260.0,101.0,159.0,0.0,38.84615384615385,61.15384615384615,0.0,0.11572192513368987,0.3193177949816068,0.4012946630470239,85.8151977851784,93.03650512180464,515.8430369686092,1515.1829840925127,-999.3399471239035,1.984011680648497,5.82762686189428,-3.8436151812457826,72.47537556988303,0.2787514444995501,3652.7704711477268,0.13333333333333333,8.0,0.005,1.0,0.995,199.0,0.8666666666666667,52.0,0.8888888888888888,0.13333333333333333,0.2318840579710145,0.2957821642396779,0.6313333333333333,0.34559275432637876,0.38846153846153847,0.28110198789974067,0.7188980121002593,0.6115384615384616,0.7658620319708186,0.38846153846153847,0.29634074217254947,0.25054911165090465,0.6339875301162325,0.38700428840591705,0.27593240767227445,0.38846153846153847,0.005,0.001,0.01,0.0,10.0,0.0,2053982.0,1358411.0,1215236.0,99.61538461538461,88.65384615384616,?,?,?,?,?,?,?,?,?,?,?,?,?,?
stock,2,6,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -V 0.001 -S 1',-9051119597407396024,2.0171129175600003E7,2336.0,259.0,124.0,135.0,0.0,47.87644787644788,52.12355212355212,0.0,0.2533313402237977,0.2862023655259965,0.379142416485417,76.92377534782413,87.91124165018832,513.7395660013217,1465.0235969448004,-951.2840309434787,1.9835504478815509,5.6564617642656385,-3.6729113163840874,120.24043315014984,0.46424877664150516,6059.981558901,0.35,21.0,0.0,0.0,1.0,199.0,0.65,39.0,1.0,0.35,0.5185185185185185,0.5409686301658623,0.7352596314907873,0.5268548310214977,0.47876447876447875,0.24085175128527486,0.7591482487147252,0.5212355212355212,0.7778492778492777,0.47876447876447875,0.4298189186846488,0.38518142707086356,0.7091283461960476,0.47468941931913355,0.41804167959697575,0.47876447876447875,0.005,0.001,0.01,0.0,10.0,0.0,1990356.0,1358480.0,1215167.0,99.61389961389962,82.04633204633204,?,?,?,?,?,?,?,?,?,?,?,?,?,?
stock,2,7,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -V 0.001 -S 1',-9051119597407396024,2.0171129175600003E7,2336.0,259.0,81.0,178.0,0.0,31.274131274131275,68.72586872586872,0.0,0.0,0.37221663933992705,0.43148964719162797,99.99872176035362,100.00006770504737,514.2505964430147,514.2512688266206,-6.723836058881716E-4,1.9855235383900183,1.9855261344657167,-2.596075698409929E-6,0.029253822375840066,1.1294912114223964E-4,1.4745215411203447,0.0,0.0,0.0,0.0,1.0,199.0,1.0,60.0,0.0,0.0,0.0,0.0,0.5,0.23166023166023167,0.3127413127413127,0.3127413127413127,0.6872586872586872,0.6872586872586872,0.09780712869515958,0.3127413127413127,0.14901203724733136,0.0,0.5,0.25528838270151016,0.11911764705882352,0.3127413127413127,0.002,0.0,0.01,0.0,10.0,0.0,1384688.0,1358480.0,1215167.0,100.0,100.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
stock,2,8,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -V 0.001 -S 1',-9051119597407396024,2.0171129175600003E7,2336.0,259.0,82.0,177.0,0.0,31.66023166023166,68.33976833976834,0.0,0.0,0.3720695377373469,0.43129791165119563,99.99865367377573,99.99998335039609,513.7947522828987,513.7946172600008,1.3502289789357746E-4,1.983763522327794,1.983763001003864,5.213239300910327E-7,0.029694566741251538,1.1465083683880903E-4,1.4965901103394845,0.0,0.0,0.0,0.0,1.0,200.0,1.0,59.0,0.0,0.0,0.0,0.0,0.5,0.2277992277992278,0.3166023166023166,0.3166023166023166,0.6833976833976834,0.6833976833976834,0.10023702687795351,0.3166023166023166,0.15226621678234578,0.0,0.5,0.2559443061373563,0.12023460410557185,0.3166023166023166,0.003,0.0,0.0,0.0,0.0,0.0,1384688.0,1358480.0,1215167.0,100.0,100.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
stock,2,9,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -V 0.001 -S 1',-9051119597407396024,2.0171129175600003E7,2336.0,259.0,82.0,177.0,0.0,31.66023166023166,68.33976833976834,0.0,0.0,0.3720695377373469,0.43129791165119563,99.99865367377573,99.99998335039609,513.7947522828987,513.7946172600008,1.3502289789357746E-4,1.983763522327794,1.983763001003864,5.213239300910327E-7,0.029694566741251538,1.1465083683880903E-4,1.4965901103394845,0.0,0.0,0.0,0.0,1.0,200.0,1.0,59.0,0.0,0.0,0.0,0.0,0.5,0.2277992277992278,0.3166023166023166,0.3166023166023166,0.6833976833976834,0.6833976833976834,0.10023702687795351,0.3166023166023166,0.15226621678234578,0.0,0.5,0.2559443061373563,0.12023460410557185,0.3166023166023166,0.003,0.0,0.0,0.0,0.0,0.0,1384688.0,1358480.0,1215167.0,100.0,100.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
stock,2,10,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -V 0.001 -S 1',-9051119597407396024,2.0171129175600003E7,2336.0,259.0,82.0,177.0,0.0,31.66023166023166,68.33976833976834,0.0,0.0,0.3720695377373469,0.43129791165119563,99.99865367377573,99.99998335039609,513.7947522828987,513.7946172600008,1.3502289789357746E-4,1.983763522327794,1.983763001003864,5.213239300910327E-7,0.029694566741251538,1.1465083683880903E-4,1.4965901103394845,0.0,0.0,0.0,0.0,1.0,200.0,1.0,59.0,0.0,0.0,0.0,0.0,0.5,0.2277992277992278,0.3166023166023166,0.3166023166023166,0.6833976833976834,0.6833976833976834,0.10023702687795351,0.3166023166023166,0.15226621678234578,0.0,0.5,0.2559443061373563,0.12023460410557185,0.3166023166023166,0.003,0.0,0.0,0.0,0.0,0.0,1384688.0,1358480.0,1215167.0,100.0,100.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
stock,3,1,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -V 0.001 -S 1',-9051119597407396024,2.0171129175600003E7,2335.0,260.0,82.0,178.0,0.0,31.53846153846154,68.46153846153847,0.0,0.0,0.3721133256465163,0.4313550395878975,99.99867337988152,100.0000085146928,515.9133159356032,515.913416217021,-1.0028141775819677E-4,1.9842819843677049,1.9842823700654653,-3.856977606084491E-7,0.029686641230650235,1.1417938934865475E-4,1.4962342038419683,0.0,0.0,0.0,0.0,1.0,200.0,1.0,60.0,0.0,0.0,0.0,0.0,0.5,0.23076923076923078,0.3153846153846154,0.3153846153846154,0.6846153846153846,0.6846153846153846,0.09946745562130177,0.3153846153846154,0.1512370670265407,0.0,0.5,0.2557396449704142,0.11988304093567251,0.3153846153846154,0.003,0.0,0.01,0.0,10.0,0.0,1384647.0,1358411.0,1215236.0,100.0,100.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
stock,3,2,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -V 0.001 -S 1',-9051119597407396024,2.0171129175600003E7,2335.0,260.0,82.0,178.0,0.0,31.53846153846154,68.46153846153847,0.0,0.0,0.3721133256465163,0.4313550395878975,99.99867337988152,100.0000085146928,515.9133159356032,515.913416217021,-1.0028141775819677E-4,1.9842819843677049,1.9842823700654653,-3.856977606084491E-7,0.029686641230650235,1.1417938934865475E-4,1.4962342038419683,0.0,0.0,0.0,0.0,1.0,200.0,1.0,60.0,0.0,0.0,0.0,0.0,0.5,0.23076923076923078,0.3153846153846154,0.3153846153846154,0.6846153846153846,0.6846153846153846,0.09946745562130177,0.3153846153846154,0.1512370670265407,0.0,0.5,0.2557396449704142,0.11988304093567251,0.3153846153846154,0.002,0.0,0.0,0.0,0.0,0.0,1384647.0,1358411.0,1215236.0,100.0,100.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
stock,3,3,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -V 0.001 -S 1',-9051119597407396024,2.0171129175600003E7,2335.0,260.0,82.0,178.0,0.0,31.53846153846154,68.46153846153847,0.0,0.0,0.3721133256465163,0.4313550395878975,99.99867337988152,100.0000085146928,515.9133159356032,515.913416217021,-1.0028141775819677E-4,1.9842819843677049,1.9842823700654653,-3.856977606084491E-7,0.029686641230650235,1.1417938934865475E-4,1.4962342038419683,0.0,0.0,0.0,0.0,1.0,200.0,1.0,60.0,0.0,0.0,0.0,0.0,0.5,0.23076923076923078,0.3153846153846154,0.3153846153846154,0.6846153846153846,0.6846153846153846,0.09946745562130177,0.3153846153846154,0.1512370670265407,0.0,0.5,0.2557396449704142,0.11988304093567251,0.3153846153846154,0.002,0.0,0.01,0.0,10.0,0.0,1384647.0,1358411.0,1215236.0,100.0,100.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
stock,3,4,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -V 0.001 -S 1',-9051119597407396024,2.0171129175600003E7,2335.0,260.0,82.0,178.0,0.0,31.53846153846154,68.46153846153847,0.0,0.0,0.3721133256465163,0.4313550395878975,99.99867337988152,100.0000085146928,515.9133159356032,515.913416217021,-1.0028141775819677E-4,1.9842819843677049,1.9842823700654653,-3.856977606084491E-7,0.029686641230650235,1.1417938934865475E-4,1.4962342038419683,0.0,0.0,0.0,0.0,1.0,200.0,1.0,60.0,0.0,0.0,0.0,0.0,0.5,0.23076923076923078,0.3153846153846154,0.3153846153846154,0.6846153846153846,0.6846153846153846,0.09946745562130177,0.3153846153846154,0.1512370670265407,0.0,0.5,0.2557396449704142,0.11988304093567251,0.3153846153846154,0.003,0.0,0.0,0.0,0.0,0.0,1384647.0,1358411.0,1215236.0,100.0,100.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
stock,3,5,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -V 0.001 -S 1',-9051119597407396024,2.0171129175600003E7,2335.0,260.0,123.0,137.0,0.0,47.30769230769231,52.69230769230769,0.0,0.24613756613756607,0.28875582394051347,0.3808484039790172,77.60180776804086,88.29622656425167,515.8430369686092,1471.0287633244175,-955.1857263558082,1.984011680648497,5.6578029358631445,-3.6737912552146472,116.62585641956413,0.4485609862290928,5877.9617373755955,0.31666666666666665,19.0,0.0,0.0,1.0,200.0,0.6833333333333333,41.0,1.0,0.31666666666666665,0.4810126582278481,0.5126342889879649,0.728375,0.5038812785388127,0.47307692307692306,0.24214699252528848,0.7578530074747115,0.5269230769230769,0.7827883138367009,0.47307692307692306,0.42884039130582,0.3806354487784146,0.6992956327341585,0.4613050038952706,0.41800365706623954,0.47307692307692306,0.005,0.0,0.0,0.0,0.0,0.0,2054761.0,1358411.0,1215236.0,99.61538461538461,82.88461538461539,?,?,?,?,?,?,?,?,?,?,?,?,?,?
stock,3,6,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -V 0.001 -S 1',-9051119597407396024,2.0171129175600003E7,2336.0,259.0,82.0,177.0,0.0,31.66023166023166,68.33976833976834,0.0,0.0,0.3720505302269001,0.43127311390523704,99.99864487215066,99.9999724264693,513.7244733159087,513.7241909590883,2.823568203211835E-4,1.9834921749648984,1.9834910847841247,1.0901807734408628E-6,0.029722803694720412,1.1475985982517534E-4,1.4979904629454404,0.0,0.0,0.0,0.0,1.0,200.0,1.0,59.0,0.0,0.0,0.0,0.0,0.5,0.2277992277992278,0.3166023166023166,0.3166023166023166,0.6833976833976834,0.6833976833976834,0.10023702687795351,0.3166023166023166,0.15226621678234578,0.0,0.5,0.25603375024224445,0.12023460410557185,0.3166023166023166,0.002,0.0,0.0,0.0,0.0,0.0,1384688.0,1358480.0,1215167.0,100.0,100.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
stock,3,7,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -V 0.001 -S 1',-9051119597407396024,2.0171129175600003E7,2336.0,259.0,115.0,144.0,0.0,44.4015444015444,55.5984555984556,0.0,0.19994851663556215,0.2879023531848875,0.38391934396239474,77.38154587881968,89.01997961937285,513.7244733159087,3613.143837051691,-3099.4193637357826,1.9834921749648984,13.950362305218885,-11.966870130253987,115.03950087471607,0.44416795704523576,5797.840504627043,0.288135593220339,17.0,0.005,1.0,0.995,199.0,0.711864406779661,42.0,0.9444444444444444,0.288135593220339,0.4415584415584416,0.4669718467027648,0.7131779661016949,0.4643285839064699,0.444015444015444,0.256925048535218,0.743074951464782,0.555984555984556,0.7861261261261262,0.444015444015444,0.37797972880782443,0.33898093195070705,0.7008472257964623,0.4561597086218314,0.36198168181927415,0.444015444015444,0.005,0.0,0.0,0.0,0.0,0.0,1905175.0,1358480.0,1215167.0,98.84169884169884,81.56370656370656,?,?,?,?,?,?,?,?,?,?,?,?,?,?
stock,3,8,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -V 0.001 -S 1',-9051119597407396024,2.0171129175600003E7,2336.0,259.0,82.0,177.0,0.0,31.66023166023166,68.33976833976834,0.0,0.0,0.3720505302269001,0.43127311390523704,99.99864487215066,99.9999724264693,513.7244733159087,513.7241909590883,2.823568203211835E-4,1.9834921749648984,1.9834910847841247,1.0901807734408628E-6,0.029722803694720412,1.1475985982517534E-4,1.4979904629454404,0.0,0.0,0.0,0.0,1.0,200.0,1.0,59.0,0.0,0.0,0.0,0.0,0.5,0.2277992277992278,0.3166023166023166,0.3166023166023166,0.6833976833976834,0.6833976833976834,0.10023702687795351,0.3166023166023166,0.15226621678234578,0.0,0.5,0.25603375024224445,0.12023460410557185,0.3166023166023166,0.002,0.0,0.0,0.0,0.0,0.0,1384688.0,1358480.0,1215167.0,100.0,100.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
stock,3,9,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -V 0.001 -S 1',-9051119597407396024,2.0171129175600003E7,2336.0,259.0,82.0,177.0,0.0,31.66023166023166,68.33976833976834,0.0,0.0,0.37205466229438827,0.43127854178952235,99.99864678562376,99.99997483071857,513.7395660013186,513.7393148518507,2.511494678856252E-4,1.9835504478815391,1.9835494781924738,9.696890651954641E-7,0.029716639229685482,1.1473605880187444E-4,1.4976849384726592,0.0,0.0,0.0,0.0,1.0,199.0,1.0,60.0,0.0,0.0,0.0,0.0,0.5,0.23166023166023167,0.3166023166023166,0.3166023166023166,0.6833976833976834,0.6833976833976834,0.10023702687795351,0.3166023166023166,0.15226621678234578,0.0,0.5,0.25600393554061507,0.12023460410557185,0.3166023166023166,0.003,0.0,0.0,0.0,0.0,0.0,1384688.0,1358480.0,1215167.0,100.0,100.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
stock,3,10,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -V 0.001 -S 1',-9051119597407396024,2.0171129175600003E7,2336.0,259.0,81.0,178.0,0.0,31.274131274131275,68.72586872586872,0.0,0.0,0.3722166393399264,0.43148964719162775,99.99872176035399,100.00006770504717,514.2505964430119,514.251268826622,-6.723836100945846E-4,1.9855235383900074,1.985526134465722,-2.5960757146509057E-6,0.029253822375840066,1.1294912114223964E-4,1.4745215411203447,0.0,0.0,0.0,0.0,1.0,199.0,1.0,60.0,0.0,0.0,0.0,0.0,0.5,0.23166023166023167,0.3127413127413127,0.3127413127413127,0.6872586872586872,0.6872586872586872,0.09780712869515958,0.3127413127413127,0.14901203724733136,0.0,0.5,0.25528838270151016,0.11911764705882352,0.3127413127413127,0.002,0.0,0.0,0.0,0.0,0.0,1384688.0,1358480.0,1215167.0,100.0,100.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
stock,4,1,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -V 0.001 -S 1',-9051119597407396024,2.0171129175600003E7,2335.0,260.0,82.0,178.0,0.0,31.53846153846154,68.46153846153847,0.0,0.0,0.37211332564651645,0.4313550395878975,99.99867337988155,100.00000851469275,515.9133159356038,515.9134162170205,-1.0028141673501523E-4,1.9842819843677069,1.9842823700654637,-3.856977566731355E-7,0.029686641230650235,1.1417938934865475E-4,1.4962342038419683,0.0,0.0,0.0,0.0,1.0,200.0,1.0,60.0,0.0,0.0,0.0,0.0,0.5,0.23076923076923078,0.3153846153846154,0.3153846153846154,0.6846153846153846,0.6846153846153846,0.09946745562130177,0.3153846153846154,0.1512370670265407,0.0,0.5,0.2557396449704142,0.11988304093567251,0.3153846153846154,0.003,0.0,0.0,0.0,0.0,0.0,1384647.0,1358411.0,1215236.0,100.0,100.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
stock,4,2,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -V 0.001 -S 1',-9051119597407396024,2.0171129175600003E7,2335.0,260.0,122.0,138.0,0.0,46.92307692307692,53.07692307692308,0.0,0.23954050273409355,0.2795693911727095,0.3741145859973419,75.12917788235579,86.73009088046504,515.9133159356038,387.9462843070829,127.96703162852089,1.9842819843677069,1.4921010934887804,0.49218089087892647,127.99014435489991,0.4922697859803843,6450.821777060891,0.35,21.0,0.0,0.0,1.0,200.0,0.65,39.0,1.0,0.35,0.5185185185185185,0.5411903817407538,0.74975,0.5322429906542055,0.46923076923076923,0.24451166810717373,0.7554883318928263,0.5307692307692308,0.8021678321678322,0.46923076923076923,0.41635120429856287,0.3787362134616521,0.7212332230846249,0.48874624032451874,0.40392489337290405,0.46923076923076923,0.009,0.0,0.01,0.0,10.0,0.0,2016835.0,1358411.0,1215236.0,100.0,81.0576923076923,?,?,?,?,?,?,?,?,?,?,?,?,?,?
stock,4,3,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -V 0.001 -S 1',-9051119597407396024,2.0171129175600003E7,2335.0,260.0,82.0,178.0,0.0,31.53846153846154,68.46153846153847,0.0,0.0,0.37211332564651645,0.4313550395878975,99.99867337988155,100.00000851469275,515.9133159356038,515.9134162170205,-1.0028141673501523E-4,1.9842819843677069,1.9842823700654637,-3.856977566731355E-7,0.029686641230650235,1.1417938934865475E-4,1.4962342038419683,0.0,0.0,0.0,0.0,1.0,200.0,1.0,60.0,0.0,0.0,0.0,0.0,0.5,0.23076923076923078,0.3153846153846154,0.3153846153846154,0.6846153846153846,0.6846153846153846,0.09946745562130177,0.3153846153846154,0.1512370670265407,0.0,0.5,0.2557396449704142,0.11988304093567251,0.3153846153846154,0.002,0.0,0.0,0.0,0.0,0.0,1384647.0,1358411.0,1215236.0,100.0,100.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
stock,4,4,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -V 0.001 -S 1',-9051119597407396024,2.0171129175600003E7,2335.0,260.0,82.0,178.0,0.0,31.53846153846154,68.46153846153847,0.0,0.0,0.37211332564651645,0.4313550395878975,99.99867337988155,100.00000851469275,515.9133159356038,515.9134162170205,-1.0028141673501523E-4,1.9842819843677069,1.9842823700654637,-3.856977566731355E-7,0.029686641230650235,1.1417938934865475E-4,1.4962342038419683,0.0,0.0,0.0,0.0,1.0,200.0,1.0,60.0,0.0,0.0,0.0,0.0,0.5,0.23076923076923078,0.3153846153846154,0.3153846153846154,0.6846153846153846,0.6846153846153846,0.09946745562130177,0.3153846153846154,0.1512370670265407,0.0,0.5,0.2557396449704142,0.11988304093567251,0.3153846153846154,0.002,0.001,0.0,0.0,0.0,0.0,1384647.0,1358411.0,1215236.0,100.0,100.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
stock,4,5,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -V 0.001 -S 1',-9051119597407396024,2.0171129175600003E7,2335.0,260.0,81.0,179.0,0.0,31.153846153846153,68.84615384615384,0.0,0.0,0.37225580629220845,0.4315407764342191,99.99873934114561,100.00009025117389,516.3540674103042,516.3549438908792,-8.764805750161031E-4,1.9859771823473238,1.9859805534264585,-3.3710791346773194E-6,0.029251203753814736,1.1250462982236437E-4,1.4744274383881277,0.0,0.0,0.0,0.0,1.0,200.0,1.0,60.0,0.0,0.0,0.0,0.0,0.5,0.23076923076923078,0.31153846153846154,0.31153846153846154,0.6884615384615385,0.6884615384615385,0.09705621301775148,0.31153846153846154,0.1480036092939319,0.0,0.5,0.2551183431952663,0.1187683284457478,0.31153846153846154,0.003,0.0,0.0,0.0,0.0,0.0,1384647.0,1358411.0,1215236.0,100.0,100.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
stock,4,6,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -V 0.001 -S 1',-9051119597407396024,2.0171129175600003E7,2336.0,259.0,82.0,177.0,0.0,31.66023166023166,68.33976833976834,0.0,0.0,0.3720505302269001,0.4312731139052371,99.99864487215069,99.9999724264692,513.724473315909,513.7241909590883,2.82356820662244E-4,1.9834921749648995,1.9834910847841247,1.0901807747576988E-6,0.029722803694720412,1.1475985982517534E-4,1.4979904629454404,0.0,0.0,0.0,0.0,1.0,200.0,1.0,59.0,0.0,0.0,0.0,0.0,0.5,0.2277992277992278,0.3166023166023166,0.3166023166023166,0.6833976833976834,0.6833976833976834,0.10023702687795351,0.3166023166023166,0.15226621678234578,0.0,0.5,0.25603375024224445,0.12023460410557185,0.3166023166023166,0.003,0.0,0.0,0.0,0.0,0.0,1384688.0,1358480.0,1215167.0,100.0,100.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
stock,4,7,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -V 0.001 -S 1',-9051119597407396024,2.0171129175600003E7,2336.0,259.0,116.0,143.0,0.0,44.78764478764479,55.21235521235521,0.0,0.20557259604041095,0.2901950996985244,0.38137082806173767,77.99778352874112,88.42905124573402,513.724473315909,401.82654339242754,111.89792992348146,1.9834921749648995,1.5514538354919982,0.4320383394729014,111.92185216270559,0.43213070333090964,5640.715083843289,0.23728813559322035,14.0,0.0,0.0,1.0,200.0,0.7627118644067796,45.0,1.0,0.23728813559322035,0.3835616438356164,0.44011884813566154,0.7025423728813559,0.4465904611746157,0.44787644787644787,0.2557860523962219,0.744213947603778,0.5521235521235521,0.7987816387816388,0.44787644787644787,0.3884905045607379,0.3520003630214193,0.697004717486342,0.45882021328935374,0.3740116066289597,0.44787644787644787,0.006,0.0,0.01,0.0,10.0,0.0,2145768.0,1358480.0,1215167.0,100.0,83.3011583011583,?,?,?,?,?,?,?,?,?,?,?,?,?,?
stock,4,8,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -V 0.001 -S 1',-9051119597407396024,2.0171129175600003E7,2336.0,259.0,82.0,177.0,0.0,31.66023166023166,68.33976833976834,0.0,0.0,0.3720505302269001,0.4312731139052371,99.99864487215069,99.9999724264692,513.724473315909,513.7241909590883,2.82356820662244E-4,1.9834921749648995,1.9834910847841247,1.0901807747576988E-6,0.029722803694720412,1.1475985982517534E-4,1.4979904629454404,0.0,0.0,0.0,0.0,1.0,200.0,1.0,59.0,0.0,0.0,0.0,0.0,0.5,0.2277992277992278,0.3166023166023166,0.3166023166023166,0.6833976833976834,0.6833976833976834,0.10023702687795351,0.3166023166023166,0.15226621678234578,0.0,0.5,0.25603375024224445,0.12023460410557185,0.3166023166023166,0.002,0.001,0.0,0.0,0.0,0.0,1384688.0,1358480.0,1215167.0,100.0,100.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
stock,4,9,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -V 0.001 -S 1',-9051119597407396024,2.0171129175600003E7,2336.0,259.0,82.0,177.0,0.0,31.66023166023166,68.33976833976834,0.0,0.0,0.3720546622943883,0.43127854178952224,99.99864678562382,99.9999748307186,513.739566001319,513.7393148518507,2.511494682266857E-4,1.9835504478815404,1.9835494781924738,9.696890665123E-7,0.029716639229685482,1.1473605880187444E-4,1.4976849384726592,0.0,0.0,0.0,0.0,1.0,199.0,1.0,60.0,0.0,0.0,0.0,0.0,0.5,0.23166023166023167,0.3166023166023166,0.3166023166023166,0.6833976833976834,0.6833976833976834,0.10023702687795351,0.3166023166023166,0.15226621678234578,0.0,0.5,0.25600393554061507,0.12023460410557185,0.3166023166023166,0.003,0.0,0.0,0.0,0.0,0.0,1384688.0,1358480.0,1215167.0,100.0,100.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
stock,4,10,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -V 0.001 -S 1',-9051119597407396024,2.0171129175600003E7,2336.0,259.0,110.0,149.0,0.0,42.47104247104247,57.52895752895753,0.0,0.1706211046636578,0.2945907930925059,0.384604337775437,79.1783671869299,89.17768998602024,513.739566001319,408.3148173013629,105.42474869995607,1.9835504478815404,1.5765050861056482,0.4070453617758922,105.44926485649604,0.40714001875094996,5314.523440148111,0.26666666666666666,16.0,0.005025125628140704,1.0,0.9949748743718593,198.0,0.7333333333333333,44.0,0.9411764705882353,0.26666666666666666,0.4155844155844156,0.4457349805368374,0.7033500837520938,0.4666666666666667,0.4247104247104247,0.26589374242896086,0.7341062575710391,0.5752895752895753,0.7817565831950625,0.4247104247104247,0.3501712194867914,0.30449163803130036,0.6904478341230823,0.4504563790864037,0.3335530024637742,0.4247104247104247,0.006,0.0,0.0,0.0,0.0,0.0,2113422.0,1358480.0,1215167.0,100.0,83.97683397683397,?,?,?,?,?,?,?,?,?,?,?,?,?,?
stock,5,1,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -V 0.001 -S 1',-9051119597407396024,2.0171129175600003E7,2335.0,260.0,82.0,178.0,0.0,31.53846153846154,68.46153846153847,0.0,0.0,0.3721133256465163,0.4313550395878975,99.99867337988152,100.0000085146928,515.9133159356032,515.913416217021,-1.0028141775819677E-4,1.9842819843677049,1.9842823700654653,-3.856977606084491E-7,0.029686641230650235,1.1417938934865475E-4,1.4962342038419683,0.0,0.0,0.0,0.0,1.0,200.0,1.0,60.0,0.0,0.0,0.0,0.0,0.5,0.23076923076923078,0.3153846153846154,0.3153846153846154,0.6846153846153846,0.6846153846153846,0.09946745562130177,0.3153846153846154,0.1512370670265407,0.0,0.5,0.2557396449704142,0.11988304093567251,0.3153846153846154,0.003,0.0,0.0,0.0,0.0,0.0,1384647.0,1358411.0,1215236.0,100.0,100.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
